PC1,PC2
-2.322158945037702,1.1295415132049207
-5.556248052544146,0.26786936039678516
-1.8153098714455471,0.1979910198566536
-2.1824120447022612,-0.6224239654608075
-2.340087718001235,-0.9292646633673188
-8.80365652157473,-1.5172942531489422
-3.897486964681427,0.2582393947453511
-3.123654473009196,-0.04426268244844787
-2.079425098562221,-1.8221224620886964
-5.444726997958285,-0.2821337475746455
-1.89019448954496,0.22732399888531868
-80.29517091331495,0.9191800594683808
-4.031689635271727,0.02801166948244253
-2.2134463537399904,-1.1797041394412369
-1.8715191017634247,1.2452114538100905
-1.7781475360233012,-0.7793019115364771
-7.645395612777552,0.28085834161014145
25.26773370003306,0.9986340396575016
-1.0536420614325444,0.42293326706093465
-1.9921639723480415,0.9330918291247264
6.709237232342297,0.03010855375374166
2.3998992018293626,0.9411317253858547
-2.3963939098057434,1.4595857321875858
-2.317464877012787,1.2041279068805733
-6.555755579243439,0.5236053835673822
-5.199805999473573,0.36907663087979614
-2.3063942013802463,-0.976398685203066
-2.1489598721025787,-0.8662504331649618
26.553108124742568,0.060507535380467825
-1.9171212012251813,0.8548988291145002
-1.7288578453896588,0.5220945075805413
-6.499420499034021,-0.40671688751596485
-4.766523268041882,-0.6849562284952404
-2.7516237365238587,0.4429647998896839
-3.1480205851918823,-0.16741171513083442
-3.5753884186107876,0.021615123688672164
-1.8719831202301798,1.7322754353934395
-2.282282177933105,-0.4468884432653218
-2.313210167031558,0.47024942935836356
-15.138260424313694,-1.274863901871885
7.615773307102404,0.08366353147340248
-2.4535847686678918,-0.4361760599916801
-3.6799197242176924,0.2451225275002932
-4.864699768547578,-1.1850137423033515
-4.381907720099234,-0.051662887976758005
-0.9028227953197037,0.11397223634938004
-2.139632934077521,-0.7581622787023675
-3.2277491974741546,0.15217437427813144
-2.7123290866607643,0.4194150524160944
-3.499506742071313,-0.23201015642366438
-2.7290864953233855,-0.4014039488503123
-53.408710832701374,0.8075655673982242
-2.4295294337028044,0.5511482524457992
-5.751908950754132,-0.9218208825541533
0.05325843835564503,-0.5945114509273274
7.741188978063497,1.0626831406095982
-2.3479336233994434,0.5562359773215526
-2.1162388884903125,-1.2686822906084194
-4.526770785061919,1.0296964335977636
-2.754006738974874,0.0985244743765042
-5.506398351561023,-1.9832289187157905
-5.082120730212714,0.5810569175162408
-2.473183259887509,-0.7251005845113319
-3.7883105280465297,-0.041874597713161085
-2.0755405615287845,-0.774887532504854
-2.4554704893677615,0.5502261779427335
-2.3842187767889937,0.35450724519317356
-4.748210464630755,-0.9000056161579886
-5.320371202450272,0.4394025552626671
-1.9304146678620717,-1.3094660083722793
-7.052421068817967,-0.6522929167684485
-2.5894326027134174,0.5309615481002261
-5.541727090945194,1.4396202877138822
-2.05241370887382,-1.8196981026189971
-1.7075435886267052,2.300097330290223
-6.132680519886741,0.1441608718474391
-2.1800489263997003,1.9135775812081002
-33.74554142257212,0.29745486676910643
-1.4709923953381165,0.21771839668943024
-1.785501206861439,-2.1195343614376787
-3.5995479846177796,0.12040713106354371
-1.755775872761264,2.1825686305231913
-2.0725402260274532,2.3524058155091905
-1.4371367677522242,3.9465703942161294
-4.161960753198923,-0.7813924538292294
-2.4448952186254744,1.4381583222475474
-2.1179970293043637,0.9505386594120129
-1.8194686829492985,0.06910194700189136
-1.9317313523623278,1.0506540620848046
-3.9838470181350694,-0.5329867135852365
-7.981543293991498,1.0967969863429554
-1.9873989861114543,0.15212740422123344
-3.6704063276752645,-0.7735072528825788
-2.2299823799400253,-0.2165097477293438
-2.8756824041552793,0.48356144786130073
-1.9316674558196334,-0.7494381986584552
-2.5632349465548407,-0.5766733607611948
-4.300632479801862,-0.027021884203610014
-2.5653746824662003,-0.1887384272343734
-4.79009479755575,-0.25652754124614746
-1.7718894887915975,0.0924343859517822
18.62669456205597,0.4993008344675574
-2.3606125296467817,0.8309144831006006
-3.5529596916566195,0.26087437552510256
-2.310002096302428,0.5832767126343388
-4.19397018737762,-1.02827942111273
-2.540327003643908,-0.9938460269333917
-2.52963189701578,0.5878869455286244
-2.3220533504736753,0.48602447573313884
-4.673548105001559,-0.12814467887699496
-0.6559117632572101,0.3694157865981539
-2.8768159725974805,0.42873608851913003
-1.9297927121768381,-1.0778957618628298
-2.163954199043883,-1.3265422023031186
-0.6719709262832204,0.5093387539033274
-1.5184909930580932,-1.0322035026448066
-3.43255489508392,0.2630802364080704
-5.283855708214825,0.7527662328052326
3.464788958089088,-0.14179850288377782
-3.130377905501234,-0.46652641812779533
-1.7013159943072347,-1.1568464654058177
-2.651096735021811,0.3360298283157816
-2.64383429439385,-0.5652192116759535
-0.9731839282649067,0.2708790428795801
-2.237459160996871,1.988151650726994
4.993272207046498,-1.367376384745116
0.20060801109823992,0.7556453887845146
-2.0351385061637823,1.5674103251671394
-3.359716316859735,0.10886309820910463
-3.3706392824464526,0.42797611202681823
-1.29220947431104,1.2796725621343463
-2.315872695466105,0.08746966539434733
-1.9846815259657666,-2.3587028486347847
-2.5544509436089897,-0.7550773129318871
-1.7216263595413295,-0.3654416247515059
-2.2540324543324237,-0.485498489002203
-4.201659808472736,-0.5831494201610185
-1.6878466802352914,2.3798528371503833
1.4341045254420879,0.3479324778758569
-4.440061192772714,0.12249217335858631
-2.041110181676315,-1.0858652474762702
-2.2896535787438874,-0.48257759915608106
-1.7154035651499788,-0.2707045283923269
-1.7653358454723667,1.7892776904527605
-0.3523450545717949,0.04859583140871781
-3.025693372164473,-0.40731158596270495
-1.4114647620297571,1.7498514413420645
-2.959347286434319,-0.6608973475721464
-3.311899654956066,0.05164976004407629
-3.2711774781877736,-0.013505127281080082
-1.2033236788948163,1.9092611861750073
-202.21065913764963,-0.3177757035587815
-2.516110311778768,0.25838618004183134
-4.393558522915268,0.5035661331268759
-2.522315889811404,-0.7376106502099425
-4.221275126319646,-0.36822389383894294
-2.3888449920832384,-0.4026773308487753
-2.078832764419584,-0.12728097607334987
-2.967196497151232,0.07424452905464185
-1.9438303171809987,1.564700502618263
-2.009853112383199,0.5960200490648517
-2.4204398756889045,-0.8161992105031709
-2.695824135534657,0.7790365942689932
-1.5697512825255169,0.8672919043161894
-2.0709773973423147,1.0700374965185238
-4.421854013836328,0.49302026132089977
-0.48695016871234215,0.624375096189835
-2.2652891208784993,-0.6297540428109425
-5.500038360255348,-1.6966671246723155
-1.8597659738286023,-1.284389996412555
-2.2240621556158393,-1.1784755855475733
-6.1704968253560555,-0.5469557228092637
-2.065726292020742,1.176026193988099
-2.4257349798080536,-0.4767341021189117
-2.390888566050037,0.11424068952172395
-3.983480971960789,0.3936761787354941
-3.4007006704930376,-0.12085927659592714
-4.307197958616792,-1.4670188780269877
-1.497619806994515,-0.33210590525894756
-6.701292925938251,-1.448021331299299
-4.303120742124104,-2.095784912871606
-3.279568091231041,-0.492392110401244
-2.55725774245234,0.9751384519337398
-2.6658679678510704,0.6744847896615784
2.215410980778472,1.4225003841878727
-1.7905299062931557,-1.6145165176473226
-6.711595954335006,-0.9295710961296009
0.19132733796597282,1.195468308881487
-2.213697357070749,0.15248455908047046
-4.502582343155541,-2.6228156798964264
-2.0385586325487512,-1.8158274612885714
-1.896222498321258,0.6770173034244243
1.3247886582618238,0.6016267763500474
-1.9843285609308183,0.6085057508366148
-2.650728921764783,-0.7551657822973955
-2.452360729338129,0.6410758603481765
-2.456266101161659,-0.002343229713397855
-3.2952062080112294,-0.3513996856060698
-19.04257864711653,0.2558150842476978
-2.5480726138331984,-0.25480649446430614
-4.35698281591446,-2.3671853801614464
-4.4068563259055,-1.2464863493974248
-1.7430232663359946,-1.3605076835558982
-2.7748903210183067,-1.096967530643196
-4.555148978276667,-0.5087001356572548
-2.3615974614201116,1.2309694235227553
-3.5383648452759506,-0.3522376928519605
-1.7463741393626822,-0.9236781170671828
-3.4575996194826413,-0.42611714704253423
-2.261710213018521,0.5501289381726406
-2.753363361216923,-0.11171518464903177
-3.21708219225273,-0.21202495867782842
-2.3905340346725836,0.5154417324871455
3.3334278385889444,-0.7055429210712096
-2.751653230095683,-0.3575902273164667
-3.1100052133675713,0.20632445819330666
-2.505235699107411,1.0664803518388482
-2.178335940145145,0.10117562788024104
-2.3245983250173645,0.46561741660669764
-2.438644543210396,0.796283388107618
-3.391281890698649,0.3203025841821932
-2.2232754500008043,0.015649470216662176
-4.019720646823956,-0.9015975754908812
-2.527435828869814,0.10435634122413014
-4.370358537056763,-0.8162460892213285
-46.53184116337991,0.31518871102464574
-2.4111527867392786,-1.4491474835603266
-2.231059551769243,1.1662265567759815
-4.556924719130706,-1.5006030000224868
-2.441065436130614,0.9467143833092003
5.03254193720572,0.2752762395975371
-16.810552272312336,1.0758125519690585
12.954364019585178,1.1227669849251174
-1.7434063710351655,1.029109199068239
-2.388146211150506,0.302729496562497
-1.8799396689200187,0.5305416153549151
-2.2366774339071487,-1.218734793594291
-3.120148096882009,-0.4906792423064488
-2.3024855780599505,-0.44409259695605197
-2.273901924091943,-0.5476640645540175
-3.975586178882913,0.5713139773132748
-2.0805413706073743,0.16167154870767148
-3.593248518199959,-0.5426365631093354
-7.656985227300761,-1.723966650033767
-14.576649796419465,-1.0194813134894458
-4.789432220816845,0.05172310362062848
-2.4598194435289904,1.1031465295625371
1.480137604962733,0.045377909757614396
-1.7609646277915734,0.12063686420096266
-3.8908169229685834,0.8603479141870375
-2.4646366200488723,-0.011668695597180851
-1.9710913644991597,1.5418477939140571
-5.274638304467612,-0.3576973478901118
-4.671844735865014,0.1945960678252781
-5.106970912291225,-0.4623551287498568
-2.397452384831079,-0.0347848880471213
-1.9784302231557258,0.08914222536131074
-3.6836817156932726,0.06636483552116776
-4.125249364792367,0.4935205944292554
-2.604885500048379,-0.46889765008528406
-2.2505152775722728,-0.18704578987348736
-1.9924374985237026,-0.7049804128618684
-31.255862031869356,-1.417477019582003
-9.144732096192465,0.44542059207797124
-2.5090694575619996,1.1531530732244235
-2.445644941701725,-0.49459072990850256
-9.81777542640765,0.6348976963233736
-2.331143960389226,1.7994272146580674
-4.092010144146935,0.8510139658461406
-8.260672239722545,-1.245684987765333
-0.9062150689320821,0.46290845090751065
-7.7914435312006844,-0.9739210192784785
0.3859263874947727,0.8671937293051638
-2.3391930568107107,0.9333285328513546
10.630576516269,-0.5301060299333689
-0.5128793069143803,0.5697526872650747
-2.1038917490813893,1.2676359014242808
-1.8019675177683654,1.8162769860056935
-3.5071989446290797,-0.2991257543686175
-3.75542337580699,0.2708559590203246
-6.5968898800939115,0.2743412126650603
-2.123936366395609,0.952423350281488
-4.847061351528355,-1.4480821362460965
-2.7981303401921407,0.12528301363466474
-5.876028256398843,-1.0230722886185137
-7.099030866420407,-0.2801610861840568
-1.536552375803041,-2.0136626185824174
-4.611658674159216,0.5370970973037642
-1.2310540664636103,1.3409780074616948
28.032285864100402,1.1709518391780533
-2.6591258270450933,0.8582044639021014
-3.550157527889228,-0.08962910677677496
-3.0675516748211877,0.12487165591523364
-2.3011861203005455,1.0509721880095124
-4.275556327032412,0.7935209006230048
-3.5151378691614235,0.3873185538042253
-3.395707503273538,0.05012215470191064
-2.1013798500166123,-1.195921920350813
-1.4595755650377682,0.1506869097272058
-2.362916979320768,-0.31178581765693003
-3.6949906007580293,-0.5306168814017931
-2.3086257671879546,-1.0416588199792007
0.9209973274620393,1.07635010679445
-2.796666860427446,0.305855606055795
-2.427858299047338,-0.45644006738116116
-3.205931025413414,-0.18099040722472973
-7.175941439693121,1.4524907511536505
-4.234246224564111,-1.6581031289487227
-2.317717540923684,0.32862986943745487
-3.033305449539956,-0.224547026616975
-0.6501160236853408,-0.23851056306319043
-3.5538727238397443,0.31371933370640226
-1.8338037825248754,0.6890630554156127
-5.574820663674936,-0.22627886991132962
-1.9713610206719527,2.5084762673478505
-1.9132682305569233,-0.3487435370468668
-2.1536962484399327,-0.31751106692222686
-2.976630890815868,-0.21808815502353984
-2.41829405105493,-0.5574607058962552
-28.5464489023212,-0.21848288702947816
-2.4532113337588997,-1.1142708058210296
-2.4683234710466917,-0.4537418817644643
-2.190265659590225,0.4435708328555645
-4.032312874215723,0.30726171373715144
-2.3350709542201984,1.2466706815112527
-2.007628630722611,-0.20125986754417324
-2.115058064753117,1.1006618450638914
-2.518775948522394,-0.6288987514002392
-4.090101911223888,-0.734171467324573
-2.397282631121621,0.12573345280344228
-2.634951774118303,-0.16668093951787924
-2.1817074321443957,1.0071917335437894
-6.0104012454516695,-1.1352772825070847
-1.6125603104525272,-2.171633354857361
-1.2444266806834268,0.19668407684066194
5.216271348721556,1.3280338833426881
-1.905556700026469,0.7141315245381631
6.386176125582597,-0.9627093862157271
-2.414980908696851,-0.7894342531637416
-36.36027512814731,1.4816455734077756
-4.994624918365636,0.6874733551044532
-6.856007318237035,0.1259439830558384
-1.9490015088777948,-0.11807621373242805
-1.4235373859683305,0.9337997100478271
-4.235264768989278,-0.6226692313131418
-2.3529126827768945,0.6513145208099345
-3.5922467761090116,0.6387255220171486
-2.4352444566249782,-0.933488770700398
-2.3383859035921564,-0.4091225262442483
-2.036167620830079,2.354188667026653
-4.3244243382271215,0.8855440494144975
-7.798896516413399,0.18072725171024412
-3.5506332411797783,0.26026942144289456
-7.393207948061635,-0.6202582408366583
-4.873596601410942,0.8662065725534419
-2.3614150549191453,1.8319168976652995
-2.172818066102263,-1.555967707806045
-3.919200181721737,-0.6904944585959276
23.315657080767686,-0.22637906354498355
-1.4745996162202784,0.6114552027827344
-1.9112359585817893,-2.073587128128797
-2.277217408305121,-1.0618124741184072
-1.2930254458731676,3.5283183707827965
-3.922379630019198,0.5488975537881007
-2.2515827407013522,-1.0751239545416027
-2.437137262936998,1.2231636327417184
-5.752898624724396,0.4171085116812102
-3.013896394431851,-0.2538308652627132
-2.029352636467482,1.2996563099881413
-4.524502543988396,-1.2431014386965562
-5.55244109638719,1.8332206120748302
-1.186196486722856,-2.1543622897853747
-41.69600749472001,-0.5056267870186447
-2.5278207565690582,0.400020171271677
-2.1191845428947977,1.4784822621140492
-2.2463679056483734,1.146147770987482
-1.931971180722335,1.7166251964260908
-3.4873628960535776,-0.17718325528318893
-2.6130443281875233,0.6625964729657023
-6.0658088879471075,0.2405274036004136
-5.834626621352237,-0.28845827294185533
-4.524572013207451,-0.48329724146267783
-4.142287845805853,-0.009163688162329809
-2.4434291744235304,-1.1273642163351931
-2.599288009269538,0.16550271696549881
0.2332198296693459,-1.0432343452472326
-50.52038790512139,0.8265791345618924
-4.71128824852025,-1.8048475277324223
-5.885895187738437,0.3896297639630556
-2.798051281332766,0.2835677405714687
-3.726923614822891,-0.5993793588009504
-2.4592697604645237,0.5791412061194343
-2.1939074083511816,-0.16816061894379744
-1.498897628761789,-1.5031550100842275
-2.8609543012767364,0.1399007660960932
-2.799082287995352,-0.20883127019825395
-5.245799103106068,0.2860748362829844
-2.191167022207324,-1.470383893561738
-2.0219359648181334,0.4209707683585411
-7.9763584758051564,-0.2786534909788975
1.9192867660883435,-0.3919157774931782
84.46347336023659,1.0455781220905067
-21.178789035359376,1.6432683324561606
-2.482488948493682,0.5062171718626813
-2.034522009054588,0.17031940139228469
-2.2841496097017098,-1.7164111509031532
-2.010395191791729,-0.6739339778788969
-18.117267393389444,-0.6429118889526306
-2.996894586231937,-0.1302732121569337
-3.208160100221997,-0.03167059251992422
-2.6330581448054975,-1.030689301440206
-2.246988124478147,0.57997103152882
-2.161432710353019,1.520446468038247
-4.527193822256799,-0.9323268364324235
-1.7985370121783908,0.025303953849456825
-5.266069945846571,-0.7900660124073234
-7.749972069650754,-0.26572809217443655
-8.637750207707246,-0.3654671494683154
9.703186945921443,0.5136731305236413
-5.089179966880466,-0.2980813077138152
-1.2444433882823238,-1.6294741831497432
9.034686993487714,0.5472615522672605
-4.2099673740320345,-0.7733534045308368
-2.09593903204307,0.7637884401941546
-2.7982898409506474,-0.969544058003812
-1.566938277397166,1.5815817990517027
-2.529403766266446,0.5710282005927065
-2.872368383138851,-0.12146043837107005
-4.901530441954178,-1.1476233884987068
-1.745676618365794,-1.732060410902305
-1.9615931788524512,1.4816054570942823
-10.705327723303665,0.04818801745810632
-4.571368839703244,0.09833609023809918
-1.1747176266062638,0.04749132331137845
-15.494672406556736,0.41504947627348554
-2.5492017362934365,0.5799319391854275
-1.8349357014681689,-1.0076088273935826
-2.0228062145709385,1.9411472960433078
-2.034332015353523,-1.6777621199720973
-4.863367719993331,0.35074778960026687
-2.958908632950575,-0.17166296380183238
-3.1940667510868823,-0.09244555705129977
-2.45869866080368,-0.33318118400384156
-2.2604088406109653,-1.168229195883811
-2.004074716313016,2.299165908515176
-4.389963418630508,-1.3196401756322054
-1.590277513532993,-0.305013049108999
-4.6791811682082125,-2.5820351669286206
-2.7856374782974207,-0.24231476458804557
-158.2476027116292,-2.06241629198594
-4.447701807613955,-0.08757133325149657
-2.6833222067241804,-0.37446062214213005
-1.1028115870315356,3.38984832861458
-3.3610627945372356,-0.2437932616509223
-4.807164303821812,-0.22295580145906152
-2.0440556043518936,-2.1009424497428775
-2.752870757936103,-0.8193866689952649
-2.5945958328639884,-0.6789731682143675
-2.3071434399450506,0.03692720820539599
-4.165854356101843,0.7623650683066352
-3.5124281970408755,-1.5876598938195958
